182 12543
33 131 14
8 84 12
27 116 20
152 172 13
2 85 19
88 101 2
43 179 8
83 115 16
108 154 8
62 161 1
98 59 20
31 29 19
99 30 20
131 154 1
37 72 3
39 114 9
89 118 19
76 95 13
95 21 20
44 136 18
77 51 6
42 135 4
51 105 14
119 62 12
63 142 16
15 165 10
90 132 14
3 45 19
108 121 8
144 35 6
79 139 19
44 154 4
163 87 7
43 47 14
90 182 4
127 30 19
130 33 18
25 36 5
71 8 10
159 96 5
115 160 12
140 149 12
45 99 20
145 156 10
144 100 14
45 132 1
132 38 1
167 170 19
147 137 7
60 117 7
91 140 5
57 144 5
176 162 9
53 25 11
113 156 10
15 12 5
154 118 6
118 126 12
49 60 19
139 72 15
13 33 19
39 19 9
146 13 18
117 119 18
145 104 9
156 172 8
80 143 6
115 132 11
63 53 18
56 85 6
122 166 12
113 90 20
34 94 9
169 118 11
171 46 7
51 152 4
56 50 12
103 21 8
50 142 2
113 126 5
10 31 16
116 108 19
3 36 4
41 140 18
87 14 17
24 160 1
172 48 18
15 32 3
40 27 15
147 87 14
163 6 16
165 95 19
24 52 8
164 119 5
59 151 17
56 20 16
103 85 1
7 94 17
102 133 13
130 151 8
149 131 17
40 113 11
139 8 12
178 171 5
80 47 5
2 168 5
141 130 15
52 92 6
56 81 20
24 28 18
154 162 4
84 80 8
15 134 5
99 4 1
29 113 12
166 164 12
108 42 2
7 66 1
40 129 2
119 148 11
93 34 17
28 182 19
126 4 19
95 28 18
78 9 1
117 99 16
48 95 16
87 41 18
77 60 20
41 148 8
68 147 18
12 22 8
109 68 15
137 103 4
17 165 2
150 71 3
116 57 5
89 17 1
51 139 20
180 150 11
86 174 6
6 177 13
42 169 2
65 136 6
61 69 6
143 97 7
173 57 8
62 35 8
18 160 5
167 179 10
29 70 2
24 42 5
64 1 2
71 84 12
11 170 15
133 64 8
54 81 10
27 119 14
64 51 9
93 174 10
170 33 7
56 175 4
107 3 9
173 164 13
176 71 15
111 13 13
10 114 15
182 83 18
104 133 10
95 15 5
127 133 19
31 6 19
73 166 18
47 157 19
27 22 6
12 132 20
99 60 17
181 59 10
3 151 5
27 21 12
112 80 10
2 64 7
102 92 18
1 167 3
12 116 14
61 1 20
174 67 14
50 54 4
18 136 5
119 35 1
71 165 11
174 151 1
174 135 15
57 122 20
171 122 19
162 6 4
30 60 7
101 67 3
91 101 16
54 118 12
91 136 9
68 128 17
144 173 7
36 102 8
167 90 16
15 124 5
178 25 18
58 125 19
91 88 15
168 13 5
59 103 16
83 170 19
129 3 20
181 92 11
172 130 12
133 148 7
157 69 13
154 57 1
59 18 16
125 42 2
46 73 8
87 104 10
144 179 18
69 1 4
133 9 15
161 131 7
132 60 19
62 77 6
5 172 19
104 116 6
62 91 7
144 130 1
30 2 17
127 17 1
39 138 9
43 69 19
158 145 4
34 6 14
117 71 16
181 147 4
142 148 5
44 149 1
107 177 6
69 59 6
127 89 16
93 148 9
31 83 17
60 81 1
102 95 3
92 138 1
10 179 16
170 173 14
58 48 20
24 92 10
116 58 18
19 12 6
127 51 10
13 151 5
64 29 12
54 40 16
142 58 12
157 35 19
175 46 16
125 137 14
124 7 17
93 83 18
121 19 18
32 140 9
150 121 8
45 86 8
20 120 18
66 165 14
8 174 7
1 58 5
61 8 15
103 161 9
6 172 9
155 164 16
103 93 1
122 30 18
5 67 3
67 112 10
121 169 6
138 13 5
112 46 13
117 89 1
89 71 9
95 155 19
59 51 2
143 159 8
70 10 6
8 178 11
6 43 2
73 112 5
118 32 15
24 7 19
148 39 20
175 173 10
43 118 16
19 121 16
110 9 15
155 70 18
120 76 7
147 20 20
50 137 17
122 32 7
155 180 5
100 44 13
157 86 10
121 159 19
36 86 3
89 58 8
8 49 5
78 14 14
23 117 12
56 144 10
107 145 19
150 135 18
53 115 4
29 87 5
168 67 1
44 170 7
146 167 18
159 54 9
147 78 8
21 5 13
102 111 3
101 78 6
74 2 2
39 85 16
116 182 3
103 22 17
141 67 1
13 7 10
144 54 10
148 63 3
91 79 4
155 128 14
150 39 2
137 38 16
58 113 12
51 136 2
102 97 13
173 116 9
163 117 16
72 13 11
161 147 20
107 182 3
17 31 10
108 47 15
38 64 14
88 168 10
145 87 10
128 131 14
172 112 20
121 55 9
80 33 19
65 11 14
71 27 11
86 6 15
28 118 3
68 31 15
26 94 20
157 91 14
140 77 6
12 75 17
98 37 19
109 106 4
7 152 17
13 116 17
109 16 10
111 137 4
76 34 7
39 8 4
174 147 12
66 30 20
90 128 14
51 108 13
82 114 15
70 180 10
34 161 15
129 44 12
129 42 14
174 61 5
57 90 4
19 35 9
69 142 13
22 128 19
91 179 9
179 157 3
111 118 12
153 131 18
17 9 14
73 99 9
145 5 9
31 19 1
106 146 20
15 142 20
65 171 2
65 147 4
26 57 17
29 18 7
115 7 11
78 66 19
162 84 12
86 47 11
154 60 2
36 48 15
28 25 8
47 27 15
157 181 5
175 41 12
83 27 20
76 158 1
132 138 2
37 95 20
124 66 17
43 105 20
68 80 8
94 80 5
146 163 11
43 150 12
106 154 3
123 8 1
5 99 4
18 42 8
71 109 13
171 20 5
117 37 1
55 94 20
129 50 10
151 163 13
122 49 18
1 83 14
99 182 15
135 71 8
161 109 3
52 23 17
89 99 13
54 38 16
103 127 16
137 12 11
57 19 1
139 30 10
10 40 8
80 91 13
93 123 11
147 175 5
8 135 11
104 6 8
19 163 7
30 117 10
34 174 10
39 130 15
142 12 2
69 91 8
13 55 13
120 74 7
66 81 3
111 2 20
10 21 6
144 104 15
107 138 2
142 48 15
90 181 1
13 107 13
4 180 19
70 78 13
150 61 18
66 77 9
152 1 8
47 15 7
117 161 5
27 130 15
77 133 11
51 74 10
83 71 1
50 4 18
115 80 19
124 130 6
181 73 10
148 50 9
46 51 15
21 172 1
71 65 19
74 51 18
25 165 11
65 178 20
137 53 19
113 72 12
119 171 20
133 110 10
154 153 2
130 96 17
12 89 16
116 68 19
152 2 15
130 66 16
31 74 19
101 4 6
92 122 3
133 127 8
47 152 1
142 99 18
180 164 6
110 98 3
64 67 11
176 68 18
155 153 18
5 71 9
35 163 17
181 113 11
70 150 3
40 88 14
21 113 1
172 78 18
111 98 9
50 129 20
20 106 8
61 68 1
161 66 12
102 33 6
141 120 19
46 23 14
3 133 9
136 54 13
59 74 7
40 36 17
110 32 7
177 12 7
60 77 18
147 4 6
84 81 8
60 180 18
113 182 6
81 135 8
104 65 11
50 159 10
136 86 1
116 96 2
158 68 8
113 20 7
173 71 5
103 71 2
31 159 12
143 80 10
162 33 17
84 132 14
72 99 7
136 163 4
75 154 7
149 50 11
37 110 17
161 102 10
56 4 10
123 147 3
112 180 17
58 136 10
137 79 16
46 32 4
165 160 11
87 126 17
181 163 6
68 141 17
9 68 1
163 8 7
85 173 4
168 102 5
71 57 5
146 162 8
124 169 7
121 43 15
155 26 12
171 53 5
23 115 11
107 159 14
92 79 19
35 135 15
161 108 5
12 117 2
18 94 6
45 120 9
30 102 11
136 44 9
68 146 18
99 41 5
177 101 1
1 40 9
162 178 1
96 75 2
44 70 6
35 174 15
8 85 1
105 17 4
68 110 4
162 113 8
81 21 2
174 144 9
169 150 9
21 78 12
102 135 20
163 37 12
85 108 8
24 89 11
4 73 19
138 148 20
1 163 9
41 130 9
155 100 11
104 40 8
61 141 16
109 122 3
4 167 4
92 88 13
37 138 8
2 135 12
36 59 8
37 5 12
136 25 7
175 6 16
6 122 8
181 18 19
76 21 10
49 166 19
79 20 10
64 75 20
103 110 11
182 146 1
105 154 10
132 18 9
91 77 4
158 75 1
6 23 17
129 125 1
96 140 17
171 76 10
152 70 17
116 176 8
141 125 5
158 80 1
50 181 10
109 75 6
56 18 18
30 39 6
170 177 18
85 4 1
72 179 8
84 122 4
114 73 4
38 153 7
80 54 20
111 138 18
56 125 12
86 182 18
16 71 14
163 27 11
58 140 1
81 177 20
153 84 7
168 77 19
97 86 8
152 28 20
13 86 15
66 19 2
136 130 16
34 181 13
173 175 17
167 12 15
69 101 3
134 86 5
17 182 4
172 24 13
104 159 17
122 82 10
70 39 10
122 181 2
43 180 3
55 22 16
55 14 4
132 32 10
19 65 11
154 98 18
11 111 3
63 169 7
28 83 12
110 65 1
97 106 9
177 58 15
180 89 16
90 96 10
26 97 6
124 166 2
106 101 18
146 149 3
46 120 15
128 25 15
151 174 5
92 136 8
156 144 16
134 62 13
97 28 8
15 19 2
178 24 16
83 151 9
23 145 12
45 137 8
137 90 16
60 122 17
96 150 2
181 101 13
87 15 8
4 83 18
169 79 15
138 101 10
154 150 12
108 60 14
69 161 13
63 3 18
30 43 18
130 143 3
16 89 6
7 177 5
11 27 4
165 136 13
132 108 3
9 33 3
41 72 17
44 77 14
140 81 11
100 43 3
60 8 7
38 14 13
2 78 17
157 60 11
101 64 8
25 72 10
72 113 5
180 28 10
136 92 16
178 118 6
107 71 8
108 20 5
15 148 17
140 1 12
124 162 3
151 35 20
61 170 16
161 140 7
39 64 3
142 43 9
134 178 2
74 169 19
31 42 10
73 177 5
126 132 8
137 170 12
18 151 3
60 23 3
16 29 19
57 82 5
98 81 19
172 25 2
98 177 11
65 61 14
14 52 16
55 7 1
23 50 20
99 152 18
148 24 11
101 81 2
54 35 5
78 166 4
140 5 3
153 56 10
58 102 14
69 73 11
6 124 15
154 20 18
126 100 19
179 134 16
75 172 19
18 31 5
22 182 17
132 159 4
66 89 4
103 157 10
109 163 1
153 6 16
110 131 19
3 128 13
91 138 14
167 137 11
170 168 14
107 74 9
84 7 2
25 159 3
166 141 16
97 143 13
161 90 4
178 41 1
34 50 11
21 89 16
181 34 5
79 135 14
85 89 4
136 74 10
50 88 2
28 49 17
167 105 19
79 33 10
182 91 9
88 179 17
175 169 16
128 114 6
34 84 13
134 37 14
14 86 1
89 167 5
70 23 16
46 101 6
55 155 19
11 114 7
148 107 11
181 52 20
116 85 13
61 162 1
118 2 7
5 24 2
50 179 20
158 151 10
169 82 16
57 45 9
13 70 17
157 130 19
131 148 1
66 21 7
70 45 1
173 95 12
149 63 1
7 16 8
149 15 16
65 5 5
134 162 1
82 170 5
101 112 1
121 172 10
165 94 7
27 88 12
102 108 10
105 173 16
175 178 19
37 77 12
30 177 5
14 170 17
121 24 8
165 155 3
101 37 17
171 117 19
124 36 16
80 117 13
76 121 4
24 113 11
73 141 18
60 159 18
83 143 5
85 92 17
39 69 20
128 26 16
4 101 10
45 125 16
169 69 7
178 128 5
126 28 3
110 137 3
66 100 12
11 179 10
80 112 4
6 130 1
106 87 1
102 29 12
170 165 11
169 149 8
69 94 17
23 106 17
122 101 15
72 102 8
54 84 15
55 70 19
14 155 12
96 44 16
78 164 4
44 100 14
60 115 14
181 87 1
43 39 12
96 99 13
150 41 3
107 130 20
36 79 13
5 123 2
78 102 9
129 155 4
173 15 14
161 30 4
74 128 9
41 40 11
130 52 9
77 107 2
156 70 19
150 77 1
94 141 13
66 34 9
123 109 11
14 109 19
109 148 1
78 132 14
77 159 5
14 73 2
162 11 14
67 156 12
36 113 2
16 91 2
164 130 11
53 79 16
102 155 3
39 54 6
106 126 19
144 164 18
27 140 18
125 21 10
55 2 10
18 145 9
19 161 15
97 181 6
123 49 2
65 120 11
81 155 8
107 112 18
32 178 14
52 98 18
108 87 9
70 57 19
103 5 9
155 54 10
21 14 13
170 78 4
24 158 17
108 82 8
54 168 1
23 159 8
109 168 1
59 41 5
31 94 14
105 107 18
93 3 2
170 32 10
95 114 17
15 98 6
182 6 14
10 16 18
46 81 8
140 13 1
43 30 16
135 32 9
123 64 10
89 49 6
158 18 4
29 78 9
125 74 3
42 27 3
182 93 3
51 155 11
134 66 16
166 110 6
101 179 10
155 92 17
56 41 6
114 139 8
60 85 3
86 13 6
50 61 14
22 141 9
59 68 6
31 64 15
105 84 10
68 134 9
109 171 4
119 150 1
2 88 6
78 127 7
153 140 7
83 25 12
167 143 19
89 98 20
28 103 8
59 32 13
47 87 16
55 10 9
4 9 16
156 148 2
56 44 6
58 182 1
133 27 10
134 35 17
120 160 13
90 110 3
144 119 12
147 127 19
162 101 4
11 72 7
171 147 5
24 120 2
51 135 15
85 68 8
49 47 12
56 62 11
66 133 9
49 27 20
42 41 13
112 148 7
133 70 14
91 163 4
176 102 12
42 148 15
97 27 18
34 32 18
83 58 9
7 164 1
102 107 8
97 161 12
166 102 5
18 14 18
119 69 11
139 111 7
37 98 6
68 40 14
181 161 10
100 85 10
16 46 8
176 85 4
135 109 12
126 49 2
82 31 20
172 1 6
77 108 9
5 100 10
42 115 5
175 163 4
110 76 6
117 56 10
60 158 11
13 6 3
2 6 8
113 99 10
39 16 13
178 20 14
38 61 5
178 107 5
93 89 20
95 23 11
178 136 2
14 20 19
80 21 15
49 6 9
149 44 12
141 39 17
104 130 9
70 58 10
158 63 8
52 123 15
59 158 13
78 125 4
152 97 15
157 39 15
43 111 1
146 112 2
113 21 5
88 84 12
11 78 7
79 18 8
94 169 12
158 16 4
60 87 20
102 15 13
120 127 6
106 157 1
65 112 13
129 8 19
105 86 16
16 126 19
46 141 14
105 100 14
79 168 18
16 166 3
152 37 4
171 144 1
15 30 1
119 169 8
7 112 18
52 125 11
28 42 4
160 27 13
47 11 15
70 101 10
68 131 13
49 174 8
91 6 11
117 128 11
47 7 16
43 175 15
138 85 13
36 103 3
100 96 15
94 21 20
14 66 19
158 125 2
94 175 12
93 49 6
153 28 6
145 89 9
61 150 17
160 63 11
50 101 20
124 44 1
7 35 10
3 156 3
173 44 7
143 126 4
106 86 5
24 84 1
134 107 7
1 80 6
124 123 19
2 29 8
139 15 1
13 30 20
30 134 16
21 44 12
32 78 19
156 73 17
157 155 17
33 29 19
32 167 3
1 179 18
94 134 18
91 132 4
96 157 18
11 6 20
52 38 18
37 11 20
159 39 2
8 79 7
46 2 7
96 7 11
48 19 15
51 60 10
79 175 1
85 106 4
122 169 14
4 48 13
96 28 19
39 89 4
68 7 3
96 102 19
36 149 17
120 71 18
64 150 8
72 52 10
131 45 16
99 48 14
107 103 18
13 168 17
73 52 2
175 179 18
115 84 17
50 105 16
93 124 12
125 94 19
22 82 19
128 56 16
12 96 12
85 19 6
5 143 20
119 98 8
169 20 3
107 47 8
102 118 20
13 108 17
148 113 18
76 170 11
43 92 17
61 101 13
130 105 8
83 95 1
70 81 11
158 60 5
157 161 3
152 46 18
114 65 12
75 12 14
48 54 7
158 115 17
35 116 1
54 16 9
42 85 16
50 114 9
51 143 15
95 112 14
175 38 4
4 107 13
58 139 11
44 89 1
31 69 10
46 89 19
2 62 11
169 94 19
129 159 9
113 86 16
28 132 7
71 136 19
34 65 9
127 180 8
13 77 17
156 69 6
89 111 18
97 31 9
81 116 5
108 120 3
63 8 4
42 7 1
105 19 19
122 12 9
50 33 15
93 6 1
88 56 19
21 118 18
116 124 10
38 15 1
68 60 8
27 166 18
151 38 18
98 119 6
62 124 18
149 51 17
77 61 17
19 8 1
56 22 1
16 182 5
43 37 15
65 75 12
141 42 2
65 62 11
23 112 15
30 166 5
106 77 2
59 92 13
3 6 8
73 71 2
72 61 17
79 5 19
35 47 10
111 158 16
12 14 20
117 90 1
47 53 6
50 59 5
176 1 6
113 103 3
61 99 3
120 42 5
166 143 11
142 36 2
27 34 5
116 110 7
40 29 14
152 117 20
152 30 15
74 142 1
34 28 16
75 132 5
62 70 1
88 157 5
116 169 17
169 10 20
34 162 7
177 107 5
57 172 7
90 71 14
164 74 18
70 109 8
12 59 17
168 42 2
124 29 12
163 69 13
126 10 17
104 26 7
169 163 11
22 54 1
93 176 4
6 145 6
34 100 16
102 65 5
76 8 12
44 112 4
123 76 1
163 57 4
56 164 16
19 144 15
156 61 5
146 36 5
119 154 1
20 110 1
31 104 6
148 23 16
130 106 8
77 70 5
9 54 7
132 17 9
170 7 18
130 73 1
158 15 15
114 34 9
6 26 15
120 21 6
173 70 7
61 26 4
122 135 1
176 66 6
86 159 13
120 59 3
156 23 20
154 165 7
175 112 11
20 124 16
13 61 1
165 28 9
141 108 12
71 56 5
60 30 13
11 31 7
164 13 13
77 34 17
68 81 15
140 100 8
179 112 2
108 148 6
176 160 13
35 29 19
118 136 19
148 74 2
160 124 16
66 164 20
146 80 5
63 45 6
46 17 19
11 70 20
72 89 10
125 107 5
144 180 18
176 175 6
123 22 4
99 92 17
169 172 1
110 117 8
29 6 16
24 33 6
4 177 6
7 170 16
90 46 6
30 121 2
180 166 8
86 147 8
137 47 6
94 137 11
117 170 8
174 164 13
89 142 14
8 171 6
89 63 17
140 47 4
177 128 11
67 114 8
160 68 18
148 55 6
11 90 10
62 112 10
21 51 8
10 110 6
126 62 18
138 171 7
23 132 15
136 167 16
21 19 3
130 6 9
91 81 13
21 63 13
125 160 14
107 109 16
168 124 7
129 80 14
73 156 3
51 125 1
69 4 6
93 27 12
167 89 5
163 120 10
59 127 2
134 127 17
15 17 10
81 100 12
46 56 13
173 20 5
15 58 11
63 38 18
144 125 4
81 26 9
73 40 3
92 174 15
37 48 3
90 173 10
145 8 16
164 104 14
39 161 8
65 170 17
106 141 4
97 67 20
102 66 18
32 102 13
103 140 19
121 76 12
57 63 20
74 129 16
34 52 7
107 99 3
41 115 12
108 146 15
97 121 14
117 47 2
109 176 13
139 57 2
38 144 15
78 47 2
57 146 16
16 165 9
2 68 2
20 72 8
140 88 13
58 63 15
87 43 20
144 116 6
161 19 3
144 17 9
138 155 18
95 60 10
24 176 17
74 170 18
105 47 14
87 127 12
102 60 18
62 42 17
180 124 7
7 96 4
101 27 6
148 123 16
109 45 18
152 107 4
110 105 15
30 36 4
26 23 12
77 18 18
84 168 13
2 52 12
21 174 19
130 91 16
119 81 12
137 164 19
101 145 14
126 167 17
74 56 6
157 41 19
31 107 8
136 64 19
66 143 11
36 30 1
170 75 17
151 27 17
113 147 4
66 25 17
94 65 7
8 131 18
126 130 1
9 90 11
45 173 11
134 55 12
182 167 6
46 8 8
111 32 16
76 150 2
72 11 8
20 116 3
21 175 18
165 109 12
27 112 9
18 117 1
172 16 17
179 85 9
37 49 16
74 93 7
110 19 10
136 2 10
153 118 3
5 52 4
74 84 8
159 99 9
161 135 17
44 168 14
53 38 20
138 102 12
46 158 16
70 147 18
129 16 13
20 154 20
50 70 20
82 76 9
126 61 2
178 98 1
125 81 12
98 172 15
90 89 2
51 31 7
169 159 14
121 50 13
141 154 20
126 53 1
180 50 15
105 45 11
21 41 11
128 138 10
81 45 9
93 8 14
123 24 10
44 10 18
138 68 16
7 117 11
163 132 14
93 132 10
12 84 16
128 145 17
156 160 16
156 22 19
176 122 15
146 64 16
51 44 1
50 136 6
133 19 5
5 147 4
25 2 8
53 34 15
26 109 13
29 132 19
68 121 15
21 3 12
39 21 16
57 2 8
113 61 2
69 72 8
79 141 6
82 3 5
33 91 1
100 29 8
174 85 11
84 106 6
141 161 5
71 94 7
151 157 5
16 56 6
78 140 7
110 48 8
53 126 11
41 28 4
70 40 11
36 164 6
174 69 15
54 173 3
123 101 20
59 54 20
108 10 8
12 50 15
76 119 16
179 125 14
55 126 9
64 21 14
58 22 6
128 11 16
178 7 1
62 149 17
147 115 9
119 89 6
131 38 9
151 119 17
176 145 11
9 157 11
124 178 19
7 9 18
2 86 18
140 182 1
162 172 9
1 22 19
128 115 3
102 43 2
97 117 16
160 28 6
50 30 1
149 16 10
139 178 6
60 175 11
60 14 2
23 124 13
9 60 4
51 119 19
40 3 12
67 60 3
150 75 12
141 41 3
118 35 1
111 106 12
178 133 1
173 159 1
178 169 14
35 43 5
155 102 20
177 176 11
135 89 5
8 12 3
44 86 1
93 126 15
181 168 19
153 142 18
147 7 20
153 149 5
161 160 19
75 153 7
40 60 6
63 30 14
158 36 7
155 82 17
13 145 6
154 164 2
32 12 9
181 120 1
155 55 16
85 128 7
142 4 12
178 158 16
85 42 18
144 13 1
39 99 4
87 151 15
167 52 12
11 106 19
76 91 4
21 106 10
135 65 5
103 60 8
24 16 12
16 178 5
156 146 19
13 16 3
23 175 1
174 173 19
59 126 13
1 100 2
101 123 4
69 117 1
24 4 17
39 56 19
32 62 7
140 175 12
137 117 13
54 172 13
48 61 16
2 109 18
70 43 10
90 112 9
128 167 20
31 100 6
17 25 19
155 68 9
37 115 19
32 116 11
64 95 15
116 94 16
45 9 20
95 35 6
7 71 8
162 102 10
114 10 13
109 38 16
35 101 4
121 36 16
108 129 11
179 5 20
59 63 3
147 60 13
142 146 20
116 126 19
73 160 20
124 152 11
179 77 1
102 39 14
98 43 6
29 159 8
168 82 7
18 89 20
35 106 18
98 64 8
94 33 10
56 9 4
99 161 20
40 61 9
27 107 2
95 170 10
72 67 1
104 164 8
35 129 11
98 83 15
117 54 13
50 147 1
170 142 12
47 91 7
141 132 8
31 16 8
134 52 16
169 52 18
68 142 3
151 113 3
76 115 2
40 178 2
83 163 8
42 167 15
126 182 3
157 65 1
116 73 5
100 69 8
33 168 13
82 99 12
118 171 1
72 24 9
113 8 3
56 61 17
5 166 6
175 12 12
49 181 12
127 99 14
98 131 18
109 30 14
93 130 10
116 156 5
123 27 6
1 73 12
181 49 18
146 35 17
144 70 3
45 176 15
71 178 19
16 55 7
160 107 11
21 26 12
111 179 7
179 75 10
50 92 14
90 9 1
70 79 18
51 148 7
177 125 9
169 18 16
81 161 18
63 157 17
139 65 10
80 115 6
142 37 8
123 126 12
97 14 2
175 118 8
180 127 8
15 155 14
176 50 17
22 84 17
140 123 12
73 55 17
27 106 1
178 173 2
170 108 1
112 145 7
132 74 2
33 68 19
156 14 11
13 31 19
114 163 5
111 146 3
159 19 1
39 101 13
126 152 2
66 112 9
8 50 9
92 102 19
82 95 2
68 129 18
98 26 15
7 118 3
59 84 14
85 67 5
66 17 17
40 6 6
135 113 15
135 52 12
45 21 15
121 163 17
76 112 5
55 68 11
42 123 8
162 1 16
19 6 13
25 172 8
160 95 19
142 166 4
99 113 9
57 39 4
81 1 7
140 155 18
51 46 7
45 144 9
139 133 2
126 178 13
86 33 16
56 17 16
112 56 20
64 56 18
58 51 3
30 100 3
115 17 2
131 63 1
81 57 14
109 162 11
36 178 6
147 105 17
83 33 6
140 83 8
41 54 2
5 132 3
175 87 20
16 34 15
179 67 17
26 51 19
27 133 13
130 90 9
166 130 4
156 113 6
122 119 16
105 56 18
175 52 2
167 83 14
11 133 12
37 83 16
38 44 4
171 130 14
16 114 12
10 105 7
177 53 13
50 35 6
155 136 14
56 43 8
60 170 4
15 3 8
58 96 18
67 137 20
181 108 19
157 136 13
81 140 3
169 137 17
177 173 10
37 90 12
25 44 16
27 89 5
177 154 4
132 39 16
119 132 18
17 89 12
4 44 8
180 88 10
88 177 13
112 38 8
132 5 12
13 136 4
24 154 7
142 103 4
107 121 16
172 60 16
155 152 3
165 149 6
41 118 5
48 31 10
87 176 11
117 57 17
21 35 11
160 15 2
29 149 13
69 85 17
117 7 6
39 155 6
155 83 14
48 118 17
24 35 2
97 12 15
63 170 1
85 111 15
123 31 18
75 9 13
114 35 10
140 118 15
5 107 11
82 141 5
179 68 8
107 56 20
156 13 9
110 125 16
68 114 10
72 38 13
75 55 14
164 99 15
104 46 11
159 172 4
27 145 6
24 181 12
133 124 7
147 11 1
15 9 11
89 117 17
124 33 11
99 133 13
76 122 9
156 138 14
179 9 6
2 4 4
168 88 16
90 4 5
50 120 1
65 90 19
111 37 12
159 131 5
167 28 8
170 119 15
137 30 6
4 21 18
49 99 20
139 127 6
47 148 9
79 172 15
106 105 11
96 111 12
40 98 4
176 181 1
180 73 18
23 56 16
42 157 2
172 85 12
166 45 5
60 141 11
107 84 5
147 53 20
12 51 20
63 178 17
163 167 5
90 26 19
64 33 12
21 36 6
20 74 12
156 83 12
112 171 10
87 33 14
22 28 3
2 66 7
79 27 14
165 47 17
136 120 18
151 116 19
179 16 10
108 4 11
89 122 9
175 180 20
74 162 17
11 16 2
156 95 4
151 77 6
52 106 19
48 175 20
27 51 10
170 44 18
34 41 18
136 172 10
2 70 3
30 37 4
132 84 3
158 134 12
36 34 12
19 16 14
36 71 16
126 45 20
28 136 3
159 37 17
6 42 8
23 36 1
73 125 10
155 120 1
131 27 4
122 155 7
107 9 15
152 91 6
159 63 20
67 134 1
108 41 3
143 175 17
140 161 14
63 5 10
55 135 12
118 128 8
19 53 7
99 76 9
78 106 13
161 172 14
175 151 15
158 165 15
2 180 13
111 4 4
46 4 12
118 56 10
88 3 10
144 15 7
72 8 9
40 165 13
182 120 3
47 103 6
44 105 12
124 104 6
141 147 7
126 1 18
87 16 4
158 23 4
71 123 14
111 169 1
129 156 6
153 97 2
136 52 17
41 177 6
180 136 1
137 129 16
13 17 4
77 115 19
104 170 19
101 148 1
150 46 13
170 55 12
4 100 11
31 133 19
105 119 7
53 108 11
67 39 15
83 16 20
148 20 1
93 76 18
177 26 8
57 133 18
175 75 1
80 168 5
132 94 8
160 103 14
6 11 10
62 95 9
26 42 6
20 121 5
76 71 3
122 17 3
19 2 7
150 149 14
37 25 7
11 112 7
132 103 8
98 173 7
139 126 6
131 113 5
19 129 11
89 41 1
91 147 13
141 158 10
69 51 8
72 25 16
169 16 14
179 13 12
182 25 5
144 171 9
44 97 14
57 168 19
34 90 15
46 153 4
43 36 4
167 172 11
150 86 3
21 164 19
1 9 20
163 154 11
171 32 17
65 132 5
32 174 12
70 158 17
84 179 12
52 79 12
61 174 7
37 26 10
181 79 9
41 110 5
106 113 1
9 158 13
132 6 1
33 2 13
14 19 19
123 70 19
50 2 18
153 117 9
17 67 4
180 99 12
52 167 4
32 107 13
91 29 15
12 156 11
141 43 19
38 161 10
45 31 12
36 55 17
2 72 7
174 129 16
23 108 8
167 8 14
179 163 4
9 24 15
47 56 4
145 140 8
180 12 16
181 83 2
154 23 4
100 14 5
6 15 17
13 54 17
134 70 18
180 125 13
14 136 20
11 148 15
26 89 1
64 4 9
154 63 3
121 7 2
9 52 17
5 15 16
68 160 13
2 145 9
65 36 18
90 98 20
8 44 2
179 165 10
80 35 5
94 92 15
53 32 2
29 34 19
85 50 19
63 125 15
177 14 8
2 58 1
130 112 19
39 45 9
70 8 16
14 24 15
130 21 1
46 61 1
114 106 13
43 173 18
8 159 11
17 42 8
128 18 9
154 52 5
1 81 18
44 98 2
143 30 2
128 8 6
170 180 16
177 156 6
11 15 6
11 86 14
54 3 1
159 86 9
112 53 19
8 150 20
110 157 10
171 168 4
40 1 4
13 115 1
81 38 11
92 40 5
69 125 14
52 178 4
59 145 3
156 127 12
130 55 6
115 152 9
170 61 7
102 35 15
165 146 5
105 142 18
156 9 1
86 26 16
113 152 19
60 24 5
47 175 13
34 108 12
7 14 6
17 141 8
125 177 9
181 153 6
37 126 15
26 60 14
49 53 3
73 165 15
78 98 8
84 166 6
100 124 13
42 118 13
41 88 10
131 85 4
141 25 2
51 134 5
95 124 1
45 40 9
128 23 6
100 18 18
141 135 2
53 94 11
55 178 15
20 88 9
44 12 20
174 116 3
158 28 19
104 72 20
90 72 12
153 171 7
180 1 17
149 108 18
52 34 19
124 53 16
100 150 7
10 13 2
180 170 20
164 92 9
59 181 12
158 152 2
146 21 17
86 170 18
173 93 17
116 115 3
83 39 4
96 79 8
83 18 9
174 28 14
45 36 9
25 88 17
110 129 14
101 93 3
57 80 6
124 175 10
61 130 5
34 175 20
65 37 7
125 158 8
149 118 16
84 103 17
148 19 8
145 50 14
96 119 16
143 138 12
90 174 9
136 109 11
45 26 10
20 27 10
137 108 10
73 63 4
44 114 2
29 154 9
166 115 2
27 122 6
55 182 18
135 124 20
115 13 20
177 59 8
77 69 16
120 182 17
3 103 5
178 142 2
65 92 10
122 44 19
134 30 10
89 25 4
145 101 10
124 92 19
182 95 19
12 122 19
98 29 17
80 55 11
171 80 15
87 101 10
170 6 4
12 97 18
166 182 7
76 138 4
42 14 5
163 30 10
116 127 18
150 78 16
121 67 15
31 25 13
170 77 4
138 43 7
9 3 2
103 31 3
146 71 10
77 93 20
